,smiles,pki
0,CC(=O)OCC1OC(OC2C(COC(C)=O)OC(S(N)(=O)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,5.345823458122039
1,CC(=O)OCC1OC(OC2C(COC(C)=O)OC(SNCc3ccc(S(N)(=O)=O)cc3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.882728704344236
2,CCC(CC)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,7.471083299722345
3,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,7.200659450546418
4,O=c1ccc2ccccc2o1,5.036212172654444
5,Nc1ccccc1S(N)(=O)=O,6.530177984021837
6,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,5.661543506395395
7,NS(=O)(=O)c1ccc(CCO)cc1,6.9299621333922445
8,NS(=O)(=O)c1nc2ccc(O)cc2s1,7.721246399047171
9,Cn1nc(S(N)(=O)=O)sc1=N,7.721246399047171
10,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,7.3979400086720375
11,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.2076083105017466
12,Nc1cccc(S(N)(=O)=O)c1,6.568636235841013
13,Nc1ccc(S(N)(=O)=O)cc1F,7.221848749616356
14,Nc1ccc(S(N)(=O)=O)cc1,6.568636235841013
15,NCCc1ccc(S(N)(=O)=O)cc1,6.795880017344075
16,Nc1ccc(S(N)(=O)=O)cc1Cl,6.958607314841775
17,NNc1ccc(S(N)(=O)=O)cc1,6.630165929700456
18,NCc1ccc(S(N)(=O)=O)cc1,6.769551078621726
19,Cc1cc(=O)oc2cc(OS(N)(=O)=O)ccc12,7.6020599913279625
20,NC(=O)CSc1ccncc1S(N)(=O)=O,6.882728704344236
21,CC1CC=NN1c1ccncc1S(N)(=O)=O,6.853871964321762
22,NCCC(=O)Nc1nnc(S(N)(=O)=O)s1,8.522878745280337
23,Oc1ccc(O)cc1,7.045757490560675
24,COc1ccccc1O,5.531652669587842
25,Oc1ccccc1,5.259637310505756
26,Nc1ccc(C(=O)O)cc1,5.089909454405932
27,CC(=O)Nc1ccc(O)cc1,5.207608310501746
28,Cc1ccc(S(N)(=O)=O)cc1,6.494850021680094
29,CCOC(=O)c1ccc(O)cc1,5.318758762624412
30,NCCCCNCCCN,5.954677021213342
31,OB(O)c1ccc(Br)cc1,5.154901959985743
32,N=C(N)Nc1ccc(C(=O)O)cc1,5.939302159646388
33,COc1ccc(B(O)O)cc1,5.102372908709558
34,O=C(O)c1ccc(Cl)cc1,5.419075024324381
35,OB(O)c1ccccc1,7.636388020107856
36,O=C(O)c1ccc(Br)cc1,5.327902142064283
37,COc1ccc(C(=O)O)cc1,5.095284454721319
38,NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccccc2)cc1,7.1249387366083
39,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1,7.3979400086720375
40,CC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,6.58838029403677
41,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,7.431798275933005
42,NS(=O)(=O)Oc1ccc(Cl)cc1,8.958607314841775
43,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,6.609064892896621
44,CCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,6.6439741428068775
45,Oc1cccc(O)c1,5.113509274827518
46,O=C(O)c1ccccc1Nc1ccccc1,7.42021640338319
47,CCCCCCCCOS(N)(=O)=O,8.576754126063193
48,N#Cc1ccc(OS(N)(=O)=O)cc1,6.826813731587726
49,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,7.309803919971486
50,CC1OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,6.698970004336019
51,NCCCNCCCCNCCCNC(=O)Cc1cccc2ccccc12,5.94692155651658
52,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,5.428291168191312
53,CC1(C)OC2C3OC4(CCCC4)OC3COC2(COS(N)(=O)=O)O1,5.795880017344075
54,CC1(C)OC2C3OCOC3COC2(COS(N)(=O)=O)O1,6.455931955649724
55,COc1cc(C=CC(=O)O)ccc1O,5.619788758288394
56,Nc1ccc2nc(S(N)(=O)=O)sc2c1,8.045757490560675
57,O=C(O)c1ccc(O)c(O)c1,6.327902142064283
58,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,7.366531544420414
59,O=C(O)C(=O)CC(=O)c1cccn1Cc1ccc(F)cc1,5.576754126063192
60,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,5.028260409112222
61,OCCc1ccc(O)cc1,5.060480747381382
62,NS(=O)(=O)c1cnccc1Oc1ccc(F)cc1,7.025028005701931
63,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,6.318758762624412
64,O=C(O)C=Cc1ccccc1O,5.0338582672609675
65,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,7.519993057042849
66,COCC(NC(C)=O)C(=O)NCc1ccccc1,6.480172006224281
67,CCN(CC)C(=S)S,5.508638306165727
68,O=C(O)c1cccc(O)c1,6.221848749616356
69,N#Cc1ccc(O)cc1,6.966576244513051
70,NS(=O)(=O)Oc1ccc2ccccc2c1,7.200659450546418
71,Nc1c(I)cc(S(N)(=O)=O)cc1I,6.906578314837765
72,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,5.645891560852599
73,O=C(O)C=Cc1ccc(O)cc1,6.008773924307505
74,N=S(=O)(O)O,9.4089353929735
75,CCCCCc1cc(OS(N)(=O)=O)cc(OS(N)(=O)=O)c1,7.117475462045119
76,NS(=O)(=O)Oc1c(F)c(F)c(F)c(F)c1F,6.94692155651658
77,CCC(CC)C(=O)NCc1ccc(S(N)(=O)=O)cc1,6.844663962534939
78,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)cc(F)c2F)c(Br)c1,7.075720713938118
79,NS(=O)(=O)c1cccc(NC(=O)c2c(F)c(F)cc(F)c2F)c1,7.6777807052660805
80,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,7.920818753952375
81,NS(=O)(=O)c1cccc(N2C(=O)c3cccnc3C2=O)c1,6.6020599913279625
82,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,6.860120913598763
83,NS(=O)(=O)c1nnc(N2C(=O)c3cccnc3C2=O)s1,8.096910013008056
84,NS(=O)(=O)c1cc(S(N)(=O)=O)c(N2C(=O)c3cccnc3C2=O)cc1Cl,8.045757490560675
85,NS(=O)(=O)c1ccc(NC(=O)c2cccc(C(=O)O)n2)c(Cl)c1,7.6020599913279625
86,NS(=O)(=O)c1nnc(NC(=O)CCN2C(=O)c3cccnc3C2=O)s1,8.522878745280337
87,NS(=O)(=O)c1nc2ccc(N3C(=O)c4cccnc4C3=O)cc2s1,8.397940008672037
88,O=C(O)c1cc(O)cc(O)c1,6.292429823902063
89,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6.376750709602099
90,O=C(O)c1ccc(I)cc1,5.232844133917819
91,N#Cc1ccc(C(=O)O)cc1,5.168130225719498
92,O=C(O)c1ccc(CCl)cc1,5.360513510731414
93,NS(=O)(=O)c1ccc(SCCO)cc1,7.6777807052660805
94,CN(C)c1ccc(C(=O)O)cc1,5.47755576649368
95,CC(=O)Nc1ccc(C(=O)O)cc1,5.137868620686962
96,NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,8.096910013008056
97,COc1ccc(C(=O)O)cc1OC,5.209011524911184
98,CP(=O)(O)O,7.008773924307505
99,OB(O)c1ccc2ccccc2c1,5.221848749616356
100,COC(=O)C=Cc1ccc(O)cc1,6.096910013008056
101,COC(=O)c1ccccc1S(N)(=O)=O,6.376750709602099
102,CCCc1ccc(S(N)(=O)=O)cc1,7.770062314092066
103,CCCCc1ccc(S(N)(=O)=O)cc1,8.300162274132754
104,CCCCCCCCCCOS(N)(=O)=O,9.154901959985743
105,ON=Cc1c(O)ccc(-c2ccc(O)c(F)c2)c1Cl,5.42712839779952
106,N#Cc1ccc(NS(N)(=O)=O)cc1,7.795880017344075
107,NS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,8.154901959985743
108,NS(=O)(=O)NCc1ccccc1,6.920818753952375
109,NS(=O)(=O)Nc1ccc(Br)cc1,7.638272163982407
110,NS(=O)(=O)c1nc2ccccc2s1,7.522878745280337
111,NS(=O)(=O)Nc1ccc2ccccc2c1,7.443697499232712
112,NS(=O)(=O)Nc1c(F)c(F)c(F)c(F)c1F,7.494850021680094
113,CC(OS(N)(=O)=O)C(C)OS(N)(=O)=O,6.379863945026242
114,NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O,7.610833915635467
115,CC1(C)OCC(COS(N)(=O)=O)O1,5.991399828238082
116,Cc1ccc(S(=O)(=O)NC(=O)NNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,8.008773924307505
117,Cc1ccccc1S(=O)(=O)NC(=O)NNC(=O)c1ccc(S(N)(=O)=O)cc1,7.267606240177032
118,CC(=O)NNc1ccccc1S(N)(=O)=O,6.578396073130169
119,Cc1ccc(S(=O)(=O)NC(=O)NNC(=O)c2ccccc2S(N)(=O)=O)cc1,7.070581074285707
120,NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(F)cc1,7.013228265733755
121,CNc1ccc(S(N)(=O)=O)cc1,6.794146304535075
122,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)cc1,7.481486060122112
123,NNc1ccc(S(N)(=O)=O)cc1F,7.292429823902063
124,NNc1ccc(S(N)(=O)=O)cc1Cl,7.119186407719209
125,NS(=O)(=O)c1ccc(NC(S)=NNc2ccccc2F)cc1,8.154901959985743
126,NCC(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,8.096910013008056
127,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,7.7447274948966935
128,NCCCN1CCN(CCCNN=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.823908740944319
129,NS(=O)(=O)c1ccc(Br)cc1,7.0915149811213505
130,NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,7.026872146400302
131,NS(=O)(=O)c1ccc(C(=O)NNC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,8.040958607678906
132,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,7.886056647693163
133,NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccccc1,6.97061622231479
134,O=P(O)(O)c1ccccc1,7.00436480540245
135,CN1CCN(CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC1,8.795880017344075
136,Cc1ccccc1S(=O)(=O)NC(=O)NNC(=O)c1ccccc1S(N)(=O)=O,7.036212172654444
137,NS(=O)(=O)c1ccc(CCN=C(S)NNCCN2CCNCC2)cc1,8.154901959985743
138,NNC(=O)c1ccc(S(N)(=O)=O)cc1,6.906578314837765
139,NC(N)=NCCCC(N)C(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,7.795880017344075
140,NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,7.060480747381382
141,NC(=O)CC(N)C(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,7.958607314841775
142,NS(=O)(=O)c1ccc(C(=O)NNC(=O)NC2c3ccccc3-c3ccccc32)cc1,7.6020599913279625
143,NC(Cc1ccccc1)C(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,7.920818753952375
144,NS(=O)(=O)c1ccc(CCN=C(S)NNc2ccccc2F)cc1,8.221848749616356
145,CN1CCN(NN=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC1,7.1249387366083
146,NS(=O)(=O)c1ccc(C(=O)NNC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,8.022276394711152
147,NS(=O)(=O)c1ccc(CCN=C(S)NNc2ccc(C(=O)O)cc2)cc1,6.798602875679548
148,NS(=O)(=O)OCCCCCCCCCCCCCCCCOS(N)(=O)=O,6.249491605148654
149,NCCCN1CCN(CCCNN=C(S)NCCc2ccc(S(N)(=O)=O)cc2)CC1,6.732828271596986
150,CN(C)CCN=C(S)NCCc1ccc(S(N)(=O)=O)cc1,7.886056647693163
151,NC(CS)C(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1,8.221848749616356
152,CC(COS(N)(=O)=O)COS(N)(=O)=O,6.42021640338319
153,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,6.403402904373539
154,CC1CCN(CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.761953896871205
155,NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(Cc3ccccc3)CC2)cc1,6.6307841425898575
156,NS(=O)(=O)c1nnc(NC(=O)CN2CCOCC2)s1,9.045757490560675
157,NS(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,7.823908740944319
158,NS(=O)(=O)c1ccc(Nc2nc(=O)[nH]c(=O)[nH]2)cc1,6.555955204081924
159,NS(=O)(=O)c1ccc(NC(S)=NNCCN2CCOCC2)cc1,7.886056647693163
160,CC1CCN(CCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.576754126063192
161,NN(NC(=S)NCCc1ccc(S(N)(=O)=O)cc1)c1c(F)c(F)c(F)c(F)c1F,8.0
162,NS(=O)(=O)OCCCCCCOS(N)(=O)=O,8.080921907623926
163,NS(=O)(=O)OCCCCCCCCOS(N)(=O)=O,7.835647144215563
164,CN(N)c1ccc(S(N)(=O)=O)cc1,6.522878745280337
165,NS(=O)(=O)OCCCCCCCOS(N)(=O)=O,8.096910013008056
166,NS(=O)(=O)c1ccc(NC(=O)CCN2CCC(Cc3ccccc3)CC2)cc1,6.58838029403677
167,NS(=O)(=O)Oc1cccc(OS(N)(=O)=O)c1,8.0268721464003
168,CCOc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(OCC)n1,7.075720713938118
169,CNc1nc(NC)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,7.568636235841013
170,NS(=O)(=O)c1ccc2c(c1)CC(NC(=O)c1c(F)c(F)c(F)c(F)c1F)C2,8.167491087293763
171,CC1CCN(CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC1,8.42021640338319
172,NS(=O)(=O)c1ccc(NC(=O)CCCCN2CCOCC2)cc1,7.113509274827518
173,COc1ccc(Cl)cc1C(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,7.769551078621726
174,Cc1ccc(OS(N)(=O)=O)c(OS(N)(=O)=O)c1,7.823908740944319
175,NS(=O)(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1,7.086186147616283
176,CC(C)(C)c1ccc(OS(N)(=O)=O)c(OS(N)(=O)=O)c1,8.221848749616356
177,NS(=O)(=O)c1nnc(NC(=O)CN2CCN(Cc3ccccc3)CC2)s1,8.744727494896694
178,NS(=O)(=O)c1ccc(CNc2nc(=O)[nH]c(=O)[nH]2)cc1,6.886056647693163
179,COc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(OC)n1,6.950781977329818
180,CC(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,8.782516055786093
181,COc1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc(OC)n1,7.6777807052660805
182,CCC(C)C(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)OCC(=O)NC,8.301029995663981
183,CCCCC(CCCC)C(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,8.468521082957745
184,NC1Cc2ccc(S(=O)(=O)O)cc2C1,7.075720713938118
185,NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(Cl)n2)cc1,7.6777807052660805
186,CNc1nc(NC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.638272163982407
187,CNc1nc(NC)nc(NCc2ccc(S(N)(=O)=O)cc2)n1,7.823908740944319
188,NS(=O)(=O)c1ccc2c(c1)CC(NC(=O)c1c(F)c(F)cc(F)c1F)C2,7.920818753952375
189,NS(=O)(=O)c1ccc(CCN=C(S)N=C2C=CC(=C3c4ccc(O)cc4Oc4cc(O)ccc43)C(C(=O)O)=C2)cc1,7.346787486224656
190,NS(=O)(=O)c1ccc(N=C(S)N=C2C=CC(=C3c4ccc(O)cc4Oc4cc(O)ccc43)C(C(=O)O)=C2)c(Br)c1,7.366531544420414
191,NS(=O)(=O)c1cccc(NC(S)=Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)c1,7.2839966563652006
192,NS(=O)(=O)c1ccc(NC(S)=NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,7.958607314841775
193,NS(=O)(=O)c1ccc(N=C(S)N=C2C=CC(=C3c4ccc(O)cc4Oc4cc(O)ccc43)C(C(=O)O)=C2)c(I)c1,7.3979400086720375
194,CC(C)CC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,8.301029995663981
195,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(S)=NCCN3CCNCC3)cc2)s1,9.045757490560675
196,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(S)=NN3CCOCC3)cc2)s1,9.045757490560675
197,CNC(=O)COC(=O)C(CCC(N)=O)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,7.958607314841775
198,NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(Cl)n2)cc1,7.886056647693163
199,Cc1cc(C)[n+](Cc2ccc(S(N)(=O)=O)cc2)cc1C,7.301029995663981
200,NC(=O)CCC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,8.045757490560675
201,CSCCC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,8.397940008672037
202,CN(C)c1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,7.455931955649724
203,NS(=O)(=O)c1ccc(NC(=S)N2CCCC2C(=O)O)cc1,7.6020599913279625
204,CC(C)Nc1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc(NC(C)C)n1,7.301029995663981
205,CC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,7.920818753952375
206,CCCN(C)c1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc(N(C)CCC)n1,7.443697499232712
207,CNC(=O)COC(=O)C(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(C)C,8.301029995663981
208,O=C(O)c1cc(Cl)ccc1O,5.896196279044043
209,CCN(CC)CCNc1nc(NCCN(CC)CC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,6.665546248849069
210,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.3979400086720375
211,CCCCNc1nc(NCCCC)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,6.787812395596042
212,CC1(C)OB(c2ccc(NS(N)(=O)=O)cc2)OC1(C)C,7.318758762624412
213,CCCCNc1nc(NCCCC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,6.835647144215563
214,CCCN(C)c1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N(C)CCC)n1,7.4089353929735005
215,NS(=O)(=O)c1ccc(CCNc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,7.080921907623926
216,NNc1nc(NN)nc(NCc2ccc(S(N)(=O)=O)cc2)n1,7.568636235841013
217,NNc1nc(NN)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.7447274948966935
218,COC(=O)CNc1nc(Cl)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,7.481486060122112
219,CCCN(C)c1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(N(C)CCC)n1,7.481486060122112
220,CN(C)c1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,7.4089353929735005
221,NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(NCCC(=O)O)n2)cc1,7.54515513999149
222,CCNc1nc(NCC)nc(NCc2ccc(S(N)(=O)=O)cc2)n1,7.853871964321762
223,Cc1ncc(CO)c(CNc2nc(NCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)cnc(C)c3O)n2)c1O,6.2247537402597635
224,NS(=O)(=O)c1ccc(Nc2nc(NCCN3CCNCC3)nc(NCCN3CCNCC3)n2)cc1,6.486782399932061
225,CCN(CC)c1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N(CC)CC)n1,7.187086643357144
226,NS(=O)(=O)c1ccc(NC(S)=Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,7.3872161432802645
227,Cc1ncc(CO)c(CNc2nc(NCCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)cnc(C)c3O)n2)c1O,6.116338564846382
228,CCCNc1nc(NCCC)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,7.080921907623926
229,CCN(CC)c1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(N(CC)CC)n1,7.2076083105017466
230,Cc1ccc2c(c1)C1O[Zn]3(Cl)(Cl)(OC4C(=COc5ccc(C)cc54)C=[N+]3CCc3ccc(S(N)(=O)=O)cc3)[N+](CCc3ccc(S(N)(=O)=O)cc3)=CC1=CO2,7.7447274948966935
231,CCCNc1nc(NCCC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.309803919971486
232,CCCCCCCCCCNS(=O)(=O)NO,6.325138859262188
233,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,7.1938200260161125
234,CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,7.920818753952375
235,CC(=O)Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1,7.086186147616283
236,Cc1ccc2occ(C=NCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1,7.259637310505756
237,CN(C)c1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,7.481486060122112
238,NS(=O)(=O)c1ccc2c(c1)C=CS2(=O)=O,8.130768280269024
239,CN1CCN(CCN=C(S)Nc2ccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cc2)CC1,7.987162775294828
240,CN(C)c1cccc2c(S(=O)(=O)Nc3nnc(S)s3)cccc12,5.102372908709558
241,O=S(=O)(NO)NCc1ccccc1,6.504455662453552
242,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1,8.698970004336019
243,O=C(O)c1cccnc1C(=O)Nc1nnc(S)s1,5.040958607678906
244,NS(=O)(=O)c1cc(S(N)(=O)=O)c(C(F)(F)F)cc1N=Cc1coc2ccccc2c1=O,6.991399828238082
245,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NC(S)=NN3CCOCC3)cc2)cc1,6.5376020021010435
246,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(S)=NCCN3CCOCC3)cc2)cc1,6.657577319177793
247,NS(=O)(=O)c1ccc(Nc2ccnc(N=Cc3coc4ccccc4c3=O)n2)cc1,7.481486060122112
248,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(S)=NN3CCOCC3)cc2)cc1,6.555955204081924
249,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)C=C2,8.1249387366083
250,CC1=CS(=O)(=O)c2cc(S(N)(=O)=O)ccc21,8.080921907623926
251,CCCCCCCCCCCCNS(=O)(=O)NO,7.047691990337875
252,NS(=O)(=O)c1ccc(CCN=C(S)Nc2ccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cc2)cc1,7.337242168318426
253,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)CC2OCc1ccccc1,8.102372908709558
254,CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,7.995678626217358
255,NS(=O)(=O)c1ccc(CN=C(S)Nc2ccccc2)cc1,7.920818753952375
256,O=S1(=O)C=Cc2ccc(S(=O)(=O)NCC3CC3)cc21,6.323306390375134
257,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(S)=NCc3ccccn3)cc2)cc1,6.5376020021010435
258,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.3979400086720375
259,NS(=O)(=O)c1ccc(N=Cc2coc3ccccc3c2=O)cc1,7.552841968657781
260,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)CC2,8.05551732784983
261,Cc1ccc2occ(C=Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)c(=O)c2c1,6.876148359032914
262,CN1CCN(CCN=C(S)Nc2ccc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)CC1,8.142667503568731
263,NS(=O)(=O)c1nnc(NC(=O)c2ccco2)s1,8.221848749616356
264,NS(=O)(=O)NO,6.247183568811728
265,NS(=O)(=O)c1ccc(CN2CC3=COc4ccccc4C3O[Zn]23(Cl)(Cl)OC2C(=COc4ccccc42)CN3Cc2ccc(S(N)(=O)=O)cc2)cc1,8.721246399047171
266,Cc1cc(=O)oc2cc(CS(N)(=O)=O)ccc12,7.494850021680094
267,Cn1nc(S(N)(=O)=O)sc1=NC(=O)c1c(F)c(F)c(F)c(F)c1F,8.823908740944319
